Confirmed,ConfirmedChange,Deaths,DeathsChange,Recovered,RecoveredChange
155,1.0,3.0,0.0,96.0,5.0
54,0.0,1.0,0.0,36.0,8.0
216,0.0,7.0,0.0,143.0,7.0
287,7.0,11.0,0.0,146.0,4.0
93,0.0,3.0,0.0,59.0,0.0
885,31.0,76.0,0.0,562.0,32.0
77,4.0,1.0,0.0,47.0,0.0
396,1.0,18.0,0.0,284.0,8.0
259,4.0,7.0,0.0,177.0,16.0
113,2.0,0.0,0.0,70.0,0.0
109,1.0,5.0,0.0,97.0,1.0
126,1.0,3.0,0.0,104.0,0.0
332,11.0,3.0,0.0,256.0,1.0
363,3.0,0.0,0.0,289.0,13.0
298,11.0,4.0,0.0,207.0,14.0
205,2.0,7.0,0.0,150.0,1.0
123,0.0,1.0,0.0,82.0,6.0
116,11.0,0.0,0.0,64.0,3.0
119,7.0,1.0,0.0,61.0,5.0
56,1.0,1.0,0.0,46.0,0.0
236,2.0,8.0,0.0,168.0,8.0
62,1.0,0.0,0.0,48.0,1.0
34,0.0,0.0,0.0,29.0,0.0
182,2.0,1.0,0.0,118.0,7.0
139,5.0,2.0,0.0,76.0,8.0
398,8.0,15.0,1.0,259.0,15.0
15648,475.0,606.0,15.0,10190.0,488.0
223,2.0,0.0,0.0,177.0,0.0
155,4.0,0.0,0.0,135.0,3.0
292,2.0,2.0,0.0,258.0,8.0
162,0.0,0.0,0.0,78.0,1.0
395,32.0,8.0,2.0,206.0,15.0
852,26.0,19.0,0.0,650.0,7.0
318,0.0,0.0,0.0,234.0,34.0
291,0.0,0.0,0.0,266.0,0.0
5133,163.0,351.0,6.0,2928.0,196.0
489,20.0,0.0,0.0,297.0,6.0
213,5.0,3.0,0.0,167.0,8.0
285,8.0,5.0,0.0,186.0,14.0
2329,117.0,93.0,2.0,1468.0,67.0
350,7.0,4.0,1.0,302.0,1.0
291,4.0,4.0,0.0,206.0,25.0
87,0.0,0.0,0.0,84.0,0.0
804,25.0,24.0,2.0,390.0,29.0
274,16.0,1.0,1.0,219.0,4.0
